,acres,name,shape_area,hud_qualif,miles,objectid,region_num,region,no,shape_len,geometry,2021-07_percentage,2021-08_percentage,2021-09_percentage,2021-10_percentage,2021-11_percentage,2021-12_percentage,2022-01_percentage,2022-02_percentage,2022-03_percentage
0,329.40910528,Burnside,14349060.6259,3,0.51470173,1,0,South,4,41694.726115,"MULTIPOLYGON (((-87.60524985046916 41.713582540065914, -87.60498260608709 41.71475375796408, -87.6048865324157 41.71517848249391, -87.6047731261994 41.71567118741211, -87.60460847628136 41.71640170600409, -87.60455334107422 41.71663392113574, -87.60447446798865 41.71698501964705, -87.604364760021 41.71747485439615, -87.60427878896172 41.7178458056409, -87.604179188728 41.71828186734057, -87.60413786631335 41.718457439858646, -87.60407958747298 41.71871792891251, -87.60396265173247 41.719221970411496, -87.60390443366424 41.7194852822557, -87.60379817111166 41.719960955481234, -87.60349634568408 41.71996376950723, -87.60244160197902 41.71997962381606, -87.60244220575109 41.7199658753369, -87.60245226528474 41.71973681961392, -87.60237638812457 41.71974358361393, -87.60189476018304 41.71978651582864, -87.60170859594544 41.71980311000411, -87.60099952929464 41.719712256996445, -87.60084719285565 41.72037947220913, -87.60040447989911 41.72038641904893, -87.60036784343535 41.72038700865769, -87.60033128084902 41.72038754383971, -87.59957115001056 41.72039954256037, -87.5991486600118 41.72040617460418, -87.59894364294843 41.7204175824937, -87.59894220496248 41.72036519995006, -87.59893571258563 41.72033702921549, -87.59893375162812 41.720330706402024, -87.59892183069749 41.720292276747124, -87.59892182682475 41.720292263000815, -87.59892972905735 41.7202577351211, -87.59893108418227 41.72024903222443, -87.59893451087004 41.72022702934038, -87.59892714678477 41.71991832901704, -87.5989262693746 41.71969298758476, -87.59892507233693 41.71962439946415, -87.59892275887704 41.7194801433989, -87.59891556710862 41.719288214813695, -87.598907163958 41.71907078377634, -87.59890321515164 41.71894144632876, -87.59890243347841 41.71888145056578, -87.59890170419007 41.71887192888805, -87.59889985007348 41.718847733842644, -87.59889561825285 41.71882695975939, -87.5988870456353 41.71880135263276, -87.59889055752059 41.71876237120004, -87.59890294383399 41.7186248848912, -87.59890767416121 41.718572375174915, -87.59904934165034 41.71857025080588, -87.59934154673601 41.71856547640718, -87.59951114215417 41.718562706561436, -87.5995114260811 41.71856270178824, -87.59967734804381 41.71855999166535, -87.59971295263719 41.71855986222097, -87.59977052671434 41.718553972735194, -87.59979630814618 41.71854795491883, -87.59981947173131 41.71854254801128, -87.5998198500126 41.718542459589095, -87.59990421758403 41.718515664711006, -87.60003751800495 41.718454755410484, -87.60004543171361 41.718451139229344, -87.60008540856893 41.718432872386316, -87.60013891900678 41.718398424119115, -87.60014940119346 41.718391674117456, -87.60015892952569 41.71838554016555, -87.6002390913823 41.71833393235583, -87.60033062449762 41.718253504031026, -87.60034799913582 41.71823372267758, -87.60044823382566 41.71811960344071, -87.6004755705344 41.718088479672325, -87.60057563293711 41.71796652913541, -87.60063688049456 41.71788870663483, -87.60066038240151 41.717859194531236, -87.60067645411844 41.71783901238152, -87.60069550489006 41.717816081578995, -87.60081700916983 41.71780678016008, -87.60092534222788 41.71776167243041, -87.60103735329517 41.717697016661795, -87.60116048958491 41.71763962178226, -87.60129062226565 41.717591821841, -87.60142664811887 41.71755410294157, -87.60156695021058 41.71752683979426, -87.60171027997193 41.71751035347782, -87.60310860508439 41.71748941697807, -87.60373249539437 41.71748007028083, -87.6042366036761 41.717473629128364, -87.60443918992006 41.71658452196385, -87.60462808102812 41.71575770224891, -87.60485828532106 41.71475530916387, -87.60424513912753 41.71476793418511, -87.60419831872943 41.714768898673675, -87.60408236859696 41.714771288668715, -87.60363376805557 41.714780845205595, -87.60361962760932 41.71478107375239, -87.6030162039395 41.71479087543808, -87.6024932628378 41.71479936637083, -87.6024142081686 41.71480064461632, -87.60200757837512 41.714807226207604, -87.60180732653677 41.71481171162928, -87.60124811601789 41.714824235059886, -87.60120224631767 41.714825397309816, -87.60090398320477 41.71483296450802, -87.60059997526376 41.71483678013875, -87.60003108321118 41.71484391824364, -87.59999679660395 41.71484427849105, -87.59982796436458 41.71484605226702, -87.59939001999427 41.71485303119553, -87.59938895140178 41.71485304824595, -87.59890337748853 41.71486078397173, -87.59878790874458 41.71486268321105, -87.59850575759936 41.714867325679, -87.59818189510715 41.71487137239026, -87.5980490317671 41.71487303254071, -87.59783898475665 41.71487565632809, -87.59763499089627 41.71488063496521, -87.59757879537688 41.71488153481211, -87.5974672102808 41.71488332037426, -87.59697605479283 41.71488906429333, -87.59673490944293 41.71489188360655, -87.59657238915383 41.71489578148515, -87.59637147251765 41.71490069527889, -87.59619803354785 41.71490493425021, -87.59577208006836 41.71490979210272, -87.59515945939268 41.71491677496782, -87.59503231168897 41.71491822492479, -87.5945608057546 41.71492881542067, -87.59455592106649 41.71492892507449, -87.59418396662008 41.71493727796311, -87.59394418145344 41.714942832136735, -87.59378983234711 41.71494640542831, -87.59333336466662 41.71495187812881, -87.59298708146027 41.714956028440966, -87.59292305326001 41.71495679568638, -87.59290686051905 41.714956643873364, -87.5929143654582 41.71493505959295, -87.59253389458235 41.7149408403897, -87.59203609658897 41.71637241444466, -87.59197564089033 41.716546288587594, -87.59179401034346 41.71793182009375, -87.59183351504791 41.71914094646026, -87.59186136214765 41.71999411447161, -87.5918911750729 41.720905748956035, -87.59189175500121 41.72104011438027, -87.59187823092404 41.72118415855755, -87.59185021488187 41.72132701149021, -87.59180771561405 41.721467904815775, -87.59175110940393 41.7216059627657, -87.59168407152352 41.72173374450365, -87.5916806254023 41.72174036350373, -87.59159678453072 41.72187039684511, -87.59149996184338 41.721995296773954, -87.59139075217618 41.722114298690265, -87.5913918578837 41.72225295437639, -87.59095090725927 41.72225921174409, -87.59065444763998 41.722262949319514, -87.590482152278 41.72226512081984, -87.59028024647466 41.72226766564359, -87.58998674024342 41.72227121971024, -87.58982537102716 41.72227317357733, -87.58971004438853 41.722274569787686, -87.58957595868698 41.72227650995935, -87.58959044758025 41.72329396718729, -87.58966504896026 41.72341931631648, -87.58975172567717 41.72356488680199, -87.58995526661853 41.72390671824214, -87.59007867874881 41.72411334011488, -87.59013052030242 41.7241349438627, -87.59019359386656 41.724151406032455, -87.59022418900337 41.72415542782368, -87.59026144326371 41.72416032474565, -87.59048233822288 41.72416946452261, -87.59066491495 41.72418323588671, -87.59072610158988 41.724185781502804, -87.59076552804004 41.72421436008507, -87.59081820333861 41.72425730759694, -87.59085816285474 41.72431010075116, -87.59155024089209 41.72549323592667, -87.59159741257047 41.72557984963592, -87.5916782945584 41.72572902182617, -87.59168550580128 41.72576284235786, -87.59167978748651 41.725796822857355, -87.5916815282235 41.725898372579536, -87.59199659725532 41.7258897196519, -87.59230700843732 41.72588472390427, -87.59245809207627 41.72588356553261, -87.59246214482759 41.72604129937838, -87.59246652066524 41.72631726826357, -87.59246691352249 41.72633568513627, -87.59247412812996 41.72667542269627, -87.59247709963284 41.7267938317808, -87.5924809130731 41.72694580868604, -87.59248683680038 41.72724648632029, -87.59248752975029 41.72733421849926, -87.59248950772964 41.727584767488935, -87.59248400581144 41.72763637997349, -87.59249406742728 41.727672559994886, -87.59249511634583 41.7276730942145, -87.5925127877195 41.727682093681416, -87.59252736800062 41.72768847215794, -87.59259443416735 41.72769576530099, -87.5931014097155 41.7276926710898, -87.59310192261529 41.727692668905306, -87.59346208886285 41.72768788079648, -87.59367347542167 41.72768668730538, -87.59370506944444 41.72768650921608, -87.59370687341651 41.72768649887346, -87.5937128905648 41.72803868172023, -87.59372443505382 41.72842153268321, -87.59373376531832 41.728729147779745, -87.59374145093365 41.72906836674471, -87.59374855521051 41.729407170300995, -87.59375149923925 41.729453924876, -87.59375335309727 41.72947435448614, -87.5937614531264 41.729496388556775, -87.5937696977551 41.729509010294535, -87.59377119035149 41.7295097690984, -87.59377237408488 41.72951037086073, -87.59378845539732 41.72951854428627, -87.59385916795985 41.72952750674783, -87.59434605380935 41.72952366854238, -87.59434986428654 41.7295236299295, -87.59494378361512 41.72951779631058, -87.59496200445199 41.72981418927094, -87.59496729664757 41.729950258795725, -87.59496798194077 41.72996783529964, -87.59496981689799 41.730014903523625, -87.59497234859819 41.730156320159026, -87.59497277902199 41.73018034937024, -87.59497531311423 41.7303218777104, -87.59498644079476 41.730943410807214, -87.59499510312803 41.73131949194053, -87.59500455347802 41.73172914103083, -87.5950055571635 41.73177234292822, -87.595012114364 41.73205425319093, -87.59502086718788 41.73243524714783, -87.59502908917244 41.73276022630004, -87.59503735566864 41.73304174902302, -87.59503865694286 41.73308606481693, -87.59503890354317 41.73310065048764, -87.59504886738105 41.73311088437222, -87.59505484546172 41.733117025030445, -87.59506761485596 41.73312637268958, -87.59508972424722 41.73313126239909, -87.5951352646447 41.733134409066146, -87.5952234503336 41.73313437183585, -87.59539696408268 41.733134068331275, -87.59545851804295 41.73313396059794, -87.59564668678242 41.73313066265349, -87.59566438235683 41.73313035089111, -87.5958446029327 41.73312719095295, -87.59625028712799 41.73312051253206, -87.59625217099033 41.73312048153101, -87.59663867607787 41.73311411752175, -87.5968565034897 41.7331090839854, -87.5968795179431 41.73310855365081, -87.5974646764278 41.733094959154755, -87.59747932013144 41.73358203019261, -87.5974885830426 41.73394208807006, -87.59750082182096 41.73446507213299, -87.59761945296371 41.73446209458199, -87.59791553267858 41.73445800738716, -87.59837445684106 41.734451613100475, -87.59834226000194 41.73311086668678, -87.59853307133207 41.732898195537615, -87.59881736353566 41.73258392355405, -87.59985895969413 41.73184192897688, -87.60024001292345 41.731570495262496, -87.60026402026686 41.73154461589401, -87.60058095803795 41.73132873917195, -87.60063354155918 41.731234258538635, -87.60068002476751 41.73122011299767, -87.60069387046549 41.73121589957227, -87.60072447636726 41.73118876137483, -87.60074731185213 41.731152297856035, -87.6007857112916 41.73107446701503, -87.60082285076939 41.730997890510984, -87.60085621866082 41.73091791444821, -87.6009211105462 41.73076223166256, -87.60092436935327 41.73075432439319, -87.60092459394524 41.73075377476702, -87.6009672620741 41.730650173716874, -87.600988033243 41.730588997910836, -87.6010008892586 41.73051569503662, -87.60101901861383 41.73041232478662, -87.60102321640741 41.73023303821682, -87.60102428790134 41.730132246476266, -87.60101656930533 41.72985293611436, -87.6010118843367 41.72953412697991, -87.60101113511786 41.729408655002175, -87.60101485925381 41.729408605189576, -87.60129875869121 41.72940480428199, -87.60133625873324 41.7294043022166, -87.60161606626151 41.72939993108362, -87.60163964389326 41.729399562549304, -87.60161937526044 41.72948805061155, -87.60124256649844 41.731138439621816, -87.60122181724844 41.731229308781124, -87.6012010832147 41.73132012314589, -87.59998993386547 41.73662483472033, -87.59996934271614 41.7367150130052, -87.59997315377389 41.73671496048875, -87.59997284496933 41.736716307619886, -87.59996769963742 41.73671638180764, -87.59996490582094 41.73671642188082, -87.5995158083811 41.73672288058492, -87.5992545503271 41.73672581232407, -87.59915410693051 41.73672693955202, -87.5989086025678 41.736730833425476, -87.59887978807458 41.7367312905909, -87.59878423338817 41.73673280577866, -87.59799591913811 41.73674464098798, -87.59779957590344 41.73674737285587, -87.59766233143937 41.736748950368906, -87.59755245883964 41.73675021314017, -87.59755086683077 41.736691571071304, -87.5975393404464 41.736126828336246, -87.59753015647314 41.735724508746245, -87.59752694247173 41.735556701118625, -87.59752094055185 41.7352543770464, -87.5975135050036 41.735007040008455, -87.59751147925407 41.73492047207202, -87.5974538804641 41.73492806087453, -87.59637024864665 41.73494312511738, -87.59629681447551 41.73494413602675, -87.59523363045234 41.73495882673216, -87.59508075260459 41.734960918211954, -87.59487145534816 41.73495633499099, -87.59362552600909 41.73498578858086, -87.59362393449274 41.73498310290834, -87.59308821581116 41.7340789807521, -87.59061473968701 41.72990417926527, -87.59040945680553 41.72955767052026, -87.59039675659868 41.72953623766383, -87.59039667502128 41.729536100195254, -87.59039663010368 41.729536024161824, -87.5903288161622 41.729421580126576, -87.59012484513063 41.72907727697691, -87.58940061536742 41.72785466481608, -87.58929410603749 41.727674936275875, -87.58832413090562 41.72603732231407, -87.58821777150254 41.72585781324727, -87.58803128558725 41.72554298373897, -87.58801640940308 41.7255179140004, -87.5873094317174 41.72432443478321, -87.58730709389748 41.724228862608356, -87.58730315169922 41.72406754300195, -87.58730266838006 41.72404776406563, -87.58730009316449 41.72394104843134, -87.58728689889307 41.72339698488477, -87.5872852017401 41.72332836601715, -87.58715337940033 41.723330309270594, -87.58709475892144 41.72333119097285, -87.58660703735595 41.723338450935756, -87.58599885075206 41.72334750506488, -87.5859696134407 41.723347973542644, -87.58550416765118 41.723354879727744, -87.58514587210784 41.72336023141983, -87.58514585220483 41.72335926309632, -87.58514463031672 41.7233613984494, -87.58514304561386 41.72316942200589, -87.58514083729808 41.72290189821547, -87.58514100750179 41.72288987922833, -87.585143655177 41.72285476924852, -87.58514468675287 41.722576392743356, -87.58512687447607 41.72233904918513, -87.58512354737397 41.72230948799662, -87.58505310149663 41.721683564888174, -87.58502941396046 41.72155936761247, -87.58498991613521 41.72135188718654, -87.58497418349918 41.72100619316227, -87.58496721556912 41.720804414014545, -87.58496718919477 41.72080365641184, -87.58496649358638 41.7207835154703, -87.58496541942343 41.72075240276175, -87.58496529295395 41.72074874898038, -87.58496515673106 41.72074479929834, -87.58496512729567 41.72074395824851, -87.58496118741922 41.720629862938985, -87.58495521022941 41.720459950905735, -87.5849548241034 41.7204480534314, -87.58495344309571 41.72040550371008, -87.58495200930588 41.720361347122584, -87.58495047088698 41.72031395924543, -87.58494835014764 41.72024863237746, -87.58494596865467 41.72017528300022, -87.58494447373126 41.720129229690876, -87.58494248095387 41.72006783900235, -87.58493726565328 41.71990718382458, -87.58493293545837 41.719554264093574, -87.5849268964092 41.719323400373966, -87.58491723047658 41.71900735690323, -87.58490979367512 41.718731514598694, -87.58490775596061 41.718655912985234, -87.58489890386315 41.71844333549527, -87.58488921419386 41.7183187627612, -87.58490024997266 41.71790746163497, -87.5848914293237 41.71762591964955, -87.58488064477832 41.7173810563713, -87.5848632915205 41.717086752595684, -87.5848476996339 41.71681112163045, -87.58484410553191 41.716738092255596, -87.58483614019924 41.71657624258072, -87.58482960277239 41.71642625051638, -87.58482728407479 41.71622203077853, -87.58481874394072 41.716026991139344, -87.58477698884177 41.715316627293724, -87.58476711178749 41.71506444770678, -87.58477031487544 41.71506343067175, -87.58486685413067 41.715062073453154, -87.58499124241956 41.715059903253625, -87.5852329317346 41.71505568645853, -87.58548091842998 41.715051359476114, -87.5865689291345 41.71503236858408, -87.5865731254091 41.71502943006981, -87.58668669061231 41.714964771757366, -87.58679920997137 41.71490070836601, -87.58705922561859 41.714767486900655, -87.58729298236902 41.7146624154516, -87.58766499690825 41.71451669179675, -87.5879661646953 41.71441625519303, -87.58819325965841 41.71435183692966, -87.58836588577992 41.71431006249597, -87.58868397878983 41.71424398282122, -87.58879627859801 41.71422462208194, -87.58890002745134 41.71420990630571, -87.58907270975907 41.71418541269345, -87.58917969559502 41.71417265841165, -87.58926594892813 41.71416325507056, -87.58951463242683 41.7141417579005, -87.589764568295 41.71413234329696, -87.58990846518316 41.71412984393664, -87.59012467629272 41.71412605575915, -87.5903861712468 41.71412125229354, -87.5906075853353 41.71411718509177, -87.59088792880479 41.7141133988781, -87.59099273255163 41.71411199001305, -87.59116821263886 41.71410845815803, -87.5913216560637 41.71410382322944, -87.59147162223493 41.714099055874236, -87.59154979183033 41.714095060097854, -87.59162965301631 41.71408728747821, -87.59167845496613 41.71407953416643, -87.59179458952556 41.714051468310664, -87.59186608826786 41.71402558421981, -87.59195001054368 41.713983094506624, -87.59197561801439 41.71396668430685, -87.59202977016567 41.71392680194694, -87.59206477216676 41.71389601694046, -87.59213883201275 41.713809774186494, -87.59216538195442 41.713768670879006, -87.59220294639553 41.71364811647666, -87.59222184663376 41.71358746076614, -87.59286454663199 41.71357541745533, -87.59369793759527 41.713559795815605, -87.59399162302996 41.713555250607946, -87.59418137506803 41.71355231339718, -87.59456509915537 41.71354714026843, -87.59664700609034 41.71351905113196, -87.59698603195869 41.71351314151807, -87.59721221891004 41.71350919837327, -87.59752337976461 41.713503863904705, -87.59781541671161 41.71349898249533, -87.59806472107772 41.71349645269001, -87.59812721200298 41.713495818464445, -87.59850609244744 41.71349379611965, -87.59881097275374 41.71349674179657, -87.599253397725 41.7135010149291, -87.59936147423112 41.71350624412247, -87.60043418888706 41.71355814184484, -87.60135990933452 41.71360081123271, -87.60182315337747 41.71361096411799, -87.60185982446032 41.71361108311611, -87.6020391665513 41.71361166556348, -87.60227487390965 41.71361827692284, -87.60277210953305 41.71361809086852, -87.60331498870266 41.71361075580622, -87.60395244586438 41.713602536600234, -87.60436927311251 41.7135971409912, -87.60479158110645 41.7135929032402, -87.6049901942833 41.71358939731379, -87.60524985046916 41.713582540065914)))",-5.731927207815861,-9.203964663097418,-7.50279940472222,-7.949561616996567,-2.98897493376075,-4.82685511666415,-4.31405796189195,-4.920885659553476,-7.0263485732918785
